Log File;Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
181122_V310_2.csv;18.11.2018 10:20;316;992;98;Kein Fehler erkannt;1,56;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 11:20;316;992;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 12:20;314;986;98;Kein Fehler erkannt;1,55;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 13:20;314;986;94;Kein Fehler erkannt;5,62;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 14:21;315;989;94;Kein Fehler erkannt;5,79;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 15:21;310;973;94;Kein Fehler erkannt;5,8;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 16:21;307;964;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 17:21;307;964;100;Kein Fehler erkannt;0;0;nan;;;;;;;
181122_V310_2.csv;18.11.2018 18:21;307;964;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 19:21;305;958;95;Kein Fehler erkannt;4,36;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 20:21;303;951;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 21:22;301;945;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 22:22;300;942;97;Kein Fehler erkannt;3,07;0;0;;;;;;;
181122_V310_2.csv;18.11.2018 23:22;300;942;96;Kein Fehler erkannt;3,44;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 00:22;298;936;100;Kein Fehler erkannt;0;0;0;;;;;;97;80
181122_V310_2.csv;19.11.2018 01:22;297;933;99;Kein Fehler erkannt;0,94;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 02:22;296;929;98;Kein Fehler erkannt;1,26;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 03:22;296;929;98;Kein Fehler erkannt;1,3;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 04:23;296;929;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 05:23;294;923;98;Kein Fehler erkannt;1,44;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 06:23;290;911;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 07:23;289;907;98;Kein Fehler erkannt;1,15;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 08:23;285;895;98;Kein Fehler erkannt;1,55;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 09:23;284;892;99;Kein Fehler erkannt;0,85;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 10:23;284;892;98;Kein Fehler erkannt;1,57;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 11:23;283;889;99;Kein Fehler erkannt;0,75;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 12:24;281;882;98;Kein Fehler erkannt;1,49;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 13:24;279;876;98;Kein Fehler erkannt;1,56;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 14:24;279;876;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 15:24;277;870;98;Kein Fehler erkannt;1,15;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 16:24;277;870;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 17:24;276;867;98;Kein Fehler erkannt;1,41;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 18:24;272;854;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 19:25;271;851;99;Kein Fehler erkannt;0,94;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 20:25;271;851;98;Kein Fehler erkannt;1,52;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 21:25;270;848;98;Kein Fehler erkannt;1,57;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 22:25;269;845;98;Kein Fehler erkannt;1,3;0;0;;;;;;;
181122_V310_2.csv;19.11.2018 23:25;267;838;98;Kein Fehler erkannt;1,21;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 00:25;266;835;98;Kein Fehler erkannt;1,47;0;0;;;;;;101;83
181122_V310_2.csv;20.11.2018 01:25;266;835;98;Kein Fehler erkannt;1,47;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 02:26;266;835;98;Kein Fehler erkannt;1,44;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 03:26;266;835;98;Kein Fehler erkannt;1,57;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 04:26;266;835;98;Kein Fehler erkannt;1,41;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 05:26;265;832;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 06:26;259;813;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 07:26;258;810;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 08:26;257;807;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 09:26;256;804;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 10:27;255;801;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 11:27;255;801;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 12:27;255;801;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 13:27;254;797;99;Kein Fehler erkannt;1,02;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 14:27;254;797;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 15:27;254;797;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 16:27;251;788;99;Kein Fehler erkannt;0,94;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 17:28;251;788;98;Kein Fehler erkannt;1,34;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 18:28;250;785;99;Kein Fehler erkannt;1,02;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 19:28;249;782;98;Kein Fehler erkannt;1,44;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 20:28;247;775;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 21:28;245;769;98;Kein Fehler erkannt;1,47;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 22:28;243;763;98;Kein Fehler erkannt;1,49;0;0;;;;;;;
181122_V310_2.csv;20.11.2018 23:28;242;760;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 00:29;242;760;100;Kein Fehler erkannt;0;0;0;;;;;;75;82
181122_V310_2.csv;21.11.2018 01:29;242;760;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 02:29;242;760;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 03:29;242;760;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 04:29;241;757;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 05:29;239;750;99;Kein Fehler erkannt;0,44;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 06:29;234;735;98;Kein Fehler erkannt;1,38;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 07:29;234;735;98;Kein Fehler erkannt;1,57;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 08:30;234;735;98;Kein Fehler erkannt;1,57;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 09:30;234;735;98;Kein Fehler erkannt;1,57;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 10:30;235;738;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 11:30;235;738;98;Kein Fehler erkannt;1,49;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 12:30;235;738;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 13:30;233;731;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 14:30;233;731;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 15:31;233;731;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 16:31;232;728;98;Kein Fehler erkannt;1,57;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 17:31;229;719;98;Kein Fehler erkannt;1,49;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 18:31;225;706;99;Kein Fehler erkannt;0,62;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 19:31;225;706;98;Kein Fehler erkannt;1,3;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 20:31;225;706;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 21:31;223;700;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 22:32;223;700;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;21.11.2018 23:32;222;697;98;Kein Fehler erkannt;1,38;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 00:32;223;700;100;Kein Fehler erkannt;0;0;0;;;;;;60;79
181122_V310_2.csv;22.11.2018 01:32;223;700;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 02:32;222;697;98;Kein Fehler erkannt;1,44;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 03:32;220;691;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 04:32;220;691;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 05:32;213;669;99;Kein Fehler erkannt;0,94;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 06:33;213;669;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 07:33;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 08:33;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 09:33;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 10:33;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 11:33;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 12:33;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 13:34;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 14:34;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 15:34;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 16:34;211;662;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 17:34;210;659;98;Kein Fehler erkannt;1,15;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 18:34;206;647;98;Kein Fehler erkannt;1,15;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 19:34;202;634;100;Kein Fehler erkannt;0;0;0;;;;;;;
181122_V310_2.csv;22.11.2018 20:35;201;631;98;Kein Fehler erkannt;1,52;0;0;;;;;;;
181202_V310_3.csv;22.11.2018 21:37;204;640;98;Kein Fehler erkannt;1,56;20;0;;;;;;;
181202_V310_3.csv;22.11.2018 22:35;204;640;100;Kein Fehler erkannt;0;20;0;;;;;;;
181202_V310_3.csv;22.11.2018 23:35;204;640;100;Kein Fehler erkannt;0;20;0;;;;;;;
181202_V310_3.csv;23.11.2018 00:35;204;640;100;Kein Fehler erkannt;0;20;0;;;;;;80;79
181202_V310_3.csv;23.11.2018 01:35;204;640;100;Kein Fehler erkannt;0;20;0;;;;;;;
181202_V310_3.csv;23.11.2018 02:35;203;637;98;Kein Fehler erkannt;1,55;20;0;;;;;;;
181202_V310_3.csv;23.11.2018 03:35;203;637;99;Kein Fehler erkannt;1,02;20;0;;;;;;;
181202_V310_3.csv;23.11.2018 04:36;203;637;100;Kein Fehler erkannt;0;20;0;;;;;;;
181202_V310_3.csv;23.11.2018 05:36;198;622;100;Kein Fehler erkannt;0;20;0;;;;;;;
181202_V310_3.csv;23.11.2018 05:38;204;640;98;Kein Fehler erkannt;1,73;40;0;;;;;;;
181202_V310_3.csv;23.11.2018 06:36;201;631;99;Kein Fehler erkannt;0,62;40;0;;;;;;;
181202_V310_3.csv;23.11.2018 07:36;198;622;100;Kein Fehler erkannt;0;40;0;;;;;;;
181202_V310_3.csv;23.11.2018 07:39;204;640;98;Kein Fehler erkannt;1,57;60;0;;;;;;;
181202_V310_3.csv;23.11.2018 08:36;202;634;100;Kein Fehler erkannt;0;60;0;;;;;;;
181202_V310_3.csv;23.11.2018 09:36;200;628;99;Kein Fehler erkannt;0,44;60;0;;;;;;;
181202_V310_3.csv;23.11.2018 10:36;200;628;100;Kein Fehler erkannt;0;60;0;;;;;;;
181202_V310_3.csv;23.11.2018 11:37;200;628;100;Kein Fehler erkannt;0;60;0;;;;;;;
181202_V310_3.csv;23.11.2018 12:37;198;622;100;Kein Fehler erkannt;0;60;0;;;;;;;
181202_V310_3.csv;23.11.2018 12:39;205;644;98;Kein Fehler erkannt;1,69;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 13:37;202;634;100;Kein Fehler erkannt;0;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 14:37;202;634;100;Kein Fehler erkannt;0;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 15:37;202;634;100;Kein Fehler erkannt;0;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 16:37;202;634;100;Kein Fehler erkannt;0;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 17:37;200;628;100;Kein Fehler erkannt;0;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 18:38;200;628;100;Kein Fehler erkannt;0;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 19:38;199;625;99;Kein Fehler erkannt;0,94;80;0;;;;;;;
181202_V310_3.csv;23.11.2018 19:40;205;644;95;Kein Fehler erkannt;4,84;100;0;;;;;;;
181202_V310_3.csv;23.11.2018 20:38;205;644;98;Kein Fehler erkannt;1,56;100;0;;;;;;;
181202_V310_3.csv;23.11.2018 21:38;204;640;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;23.11.2018 22:38;202;634;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;23.11.2018 23:38;201;631;98;Kein Fehler erkannt;1,47;100;0;;;;;;;
181202_V310_3.csv;24.11.2018 00:38;200;628;99;Kein Fehler erkannt;0,85;100;0;;;;;;92;80
181202_V310_3.csv;24.11.2018 01:38;225;706;98;Kein Fehler erkannt;1,54;100;0,89;;;;;;;
181202_V310_3.csv;24.11.2018 02:39;241;757;100;Kein Fehler erkannt;0;100;1,18;;;;;;;
181202_V310_3.csv;24.11.2018 03:39;242;760;100;Kein Fehler erkannt;0;100;1,48;;;;;;;
181202_V310_3.csv;24.11.2018 04:39;248;779;98;Kein Fehler erkannt;1,47;100;1,48;;;;;;;
181202_V310_3.csv;24.11.2018 05:39;248;779;98;Kein Fehler erkannt;1,49;100;1,48;;;;;;;
181202_V310_3.csv;24.11.2018 06:39;245;769;99;Kein Fehler erkannt;0,85;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 07:39;242;760;99;Kein Fehler erkannt;0,75;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 08:39;240;753;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 09:40;240;753;99;Kein Fehler erkannt;1,02;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 10:40;239;750;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 11:40;239;750;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 12:40;238;747;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 13:40;234;735;98;Kein Fehler erkannt;1,3;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 14:40;229;719;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 15:40;229;719;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 16:41;227;713;98;Kein Fehler erkannt;1,09;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 17:41;226;710;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 18:41;224;703;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 19:41;222;697;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 20:41;220;691;99;Kein Fehler erkannt;0,44;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 21:41;220;691;98;Kein Fehler erkannt;1,34;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 22:41;217;681;99;Kein Fehler erkannt;0,62;100;1,77;;;;;;;
181202_V310_3.csv;24.11.2018 23:41;217;681;100;Kein Fehler erkannt;0;100;1,77;;;;;;;
181202_V310_3.csv;25.11.2018 00:42;217;681;99;Kein Fehler erkannt;0,85;100;1,77;;;;;;;
181202_V310_3.csv;25.11.2018 01:42;217;681;99;Kein Fehler erkannt;0,75;100;0,59;;;;;;;
181202_V310_3.csv;25.11.2018 02:42;217;681;100;Kein Fehler erkannt;0;100;0,59;;;;;;;
181202_V310_3.csv;25.11.2018 03:42;215;675;97;Kein Fehler erkannt;2,59;100;0,3;;;;;;;
181202_V310_3.csv;25.11.2018 04:42;214;672;98;Kein Fehler erkannt;1,49;100;0,3;;;;;;;
181202_V310_3.csv;25.11.2018 05:42;213;669;100;Kein Fehler erkannt;0;100;0,3;;;;;;;
181202_V310_3.csv;25.11.2018 06:42;213;669;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 07:43;211;662;99;Kein Fehler erkannt;0,85;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 08:43;209;656;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 09:43;209;656;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 10:43;209;656;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 11:43;207;650;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 12:43;204;640;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 13:43;202;634;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 14:44;201;631;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 15:44;199;625;98;Kein Fehler erkannt;1,15;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 15:46;205;644;94;Kein Fehler erkannt;6,01;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 16:44;206;647;100;Kein Fehler erkannt;0;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 17:44;205;644;98;Kein Fehler erkannt;1,09;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 18:44;200;628;98;Kein Fehler erkannt;1,52;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 19:44;200;628;99;Kein Fehler erkannt;0,94;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 20:44;198;622;98;Kein Fehler erkannt;1,26;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 20:47;205;644;97;Kein Fehler erkannt;3,02;140;0;;;;;;;
181202_V310_3.csv;25.11.2018 21:44;204;640;99;Kein Fehler erkannt;0,62;140;0;;;;;;;
181202_V310_3.csv;25.11.2018 22:45;203;637;99;Kein Fehler erkannt;0,75;140;0;;;;;;;
181202_V310_3.csv;25.11.2018 23:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 00:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;87;85
181202_V310_3.csv;26.11.2018 01:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 02:45;201;631;98;Kein Fehler erkannt;1,15;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 03:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 04:45;201;631;98;Kein Fehler erkannt;1,47;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 05:46;200;628;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 06:46;198;622;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 06:48;204;640;97;Kein Fehler erkannt;2,4;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 07:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 08:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 09:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 10:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 11:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 12:47;222;697;100;Kein Fehler erkannt;0;160;0,3;;;;;;;
181202_V310_3.csv;26.11.2018 13:47;233;731;100;Kein Fehler erkannt;0;160;0,59;;;;;;;
181202_V310_3.csv;26.11.2018 14:47;268;841;98;Kein Fehler erkannt;1,57;160;1,77;40;110;98;0;OK;;
181202_V310_3.csv;26.11.2018 15:47;292;917;98;Kein Fehler erkannt;1,57;160;2,36;;;;;;;
181202_V310_3.csv;26.11.2018 16:47;314;986;99;Kein Fehler erkannt;0,75;160;3,25;;;;;;;
181202_V310_3.csv;26.11.2018 17:47;339;1065;99;Kein Fehler erkannt;0,62;160;4,13;;;;;;;
181202_V310_3.csv;26.11.2018 18:47;348;1093;100;Kein Fehler erkannt;0;160;4,43;;;;;;;
181202_V310_3.csv;26.11.2018 19:47;359;1127;98;Kein Fehler erkannt;1,21;160;4,72;;;;;;;
181202_V310_3.csv;26.11.2018 20:48;365;1146;100;Kein Fehler erkannt;0;160;5,01;;;;;;;
181202_V310_3.csv;26.11.2018 21:48;369;1159;98;Kein Fehler erkannt;1,38;160;5,31;;;;;;;
181202_V310_3.csv;26.11.2018 22:48;375;1178;100;Kein Fehler erkannt;0;160;5,61;;;;;;;
181202_V310_3.csv;26.11.2018 23:48;384;1206;100;Kein Fehler erkannt;0;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 00:48;388;1218;100;Kein Fehler erkannt;0;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 01:48;388;1218;100;Kein Fehler erkannt;0;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 02:48;390;1225;98;Kein Fehler erkannt;1,15;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 03:49;393;1234;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 04:49;393;1234;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 05:49;391;1228;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 06:49;388;1218;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 07:49;384;1206;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 08:49;383;1203;99;Kein Fehler erkannt;0,94;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 09:49;383;1203;99;Kein Fehler erkannt;0,62;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 10:50;382;1200;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 11:50;382;1200;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 12:50;381;1196;99;Kein Fehler erkannt;0,85;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 13:50;380;1193;98;Kein Fehler erkannt;1,38;160;5,61;;;;;;;
181202_V310_3.csv;27.11.2018 14:50;380;1193;98;Kein Fehler erkannt;1,57;160;4,43;;;;;;;
181202_V310_3.csv;27.11.2018 15:50;380;1193;98;Kein Fehler erkannt;1,21;160;3,54;;;;;;;
181202_V310_3.csv;27.11.2018 16:50;380;1193;100;Kein Fehler erkannt;0;160;2,95;;;;;;;
181202_V310_3.csv;27.11.2018 17:50;377;1184;100;Kein Fehler erkannt;0;160;2,07;;;;;;;
181202_V310_3.csv;27.11.2018 18:51;374;1174;98;Kein Fehler erkannt;1,34;160;1,77;;;;;;;
181202_V310_3.csv;27.11.2018 19:51;373;1171;100;Kein Fehler erkannt;0;160;1,48;;;;;;;
181202_V310_3.csv;27.11.2018 20:51;372;1168;98;Kein Fehler erkannt;1,41;160;1,48;;;;;;;
181202_V310_3.csv;27.11.2018 21:51;371;1165;100;Kein Fehler erkannt;0;160;0,89;;;;;;;
181202_V310_3.csv;27.11.2018 22:51;370;1162;98;Kein Fehler erkannt;1,3;160;0,59;;;;;;;
181202_V310_3.csv;27.11.2018 23:51;369;1159;100;Kein Fehler erkannt;0;160;0,3;;;;;;;
181202_V310_3.csv;28.11.2018 00:51;369;1159;100;Kein Fehler erkannt;0;160;nan;;;;;;;
181202_V310_3.csv;28.11.2018 01:52;369;1159;100;Kein Fehler erkannt;0;160;0,3;;;;;;;
181202_V310_3.csv;28.11.2018 02:52;367;1152;98;Kein Fehler erkannt;1,21;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 03:52;367;1152;98;Kein Fehler erkannt;1,54;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 04:52;367;1152;98;Kein Fehler erkannt;1,34;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 05:52;366;1149;99;Kein Fehler erkannt;0,44;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 06:52;366;1149;99;Kein Fehler erkannt;0,94;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 07:50;362;1137;99;Kein Fehler erkannt;1,02;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 08:50;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 09:50;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 10:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 11:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 12:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 13:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 14:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
